 La partita admin contro HUMAN finisce 0 a 3
 La partita admin contro HUMAN finisce 1 a 3
 La partita admin contro HUMAN finisce 1 a 3
 La partita admin contro HUMAN finisce 3 a 0
 La partita admin contro HUMAN finisce 3 a 0
 La partita admin contro HUMAN finisce 3 a 0
 La partita admin contro HUMAN finisce 1 a 3
 La partita admin contro HUMAN finisce 1 a 3
 La partita admin contro HUMAN finisce 1 a 3
 La partita k contro HUMAN finisce 3 a 1
 La partita asd contro HUMAN finisce 3 a 1
